법정동명,매출(만원),업소수,유동인구,직장인 평균소득(만원),상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,반경내_가게수,지하철유동인구수
동성로1가,882,7.0,"3,687",301.0,MA010120220808949048,루루,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711014800,2711014800100110012,1,대지,11.0,12.0,대구광역시 중구 동성로1가 11-12,271103141006.0,대구광역시 중구 동성로,70.0,7.0,2711014800100110012008509,,대구광역시 중구 동성로 70-7,700091,41912,,,,128.596186844346,35.8730173157288,0,34054
계산동2가,"2,244",141.0,"36,293",313.0,MA010120220809404773,마리떼프랑소와저버,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711013900,2711013900102000000,1,대지,200.0,,대구광역시 중구 계산동2가 200,271102007002.0,대구광역시 중구 달구벌대로,2077.0,,2711013900102000000000001,현대백화점,대구광역시 중구 달구벌대로 2077,700082,41936,,B2,,128.590635683154,35.8666363344097,0,11546
덕산동,"2,229",63.0,"21,648",307.0,MA010120220809368464,모든섬유,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100880000,1,대지,88.0,,대구광역시 중구 덕산동 88,271102007002.0,대구광역시 중구 달구벌대로,2100.0,,2711015600109300001000001,반월당역,대구광역시 중구 달구벌대로 2100,700070,41957,,,,128.593354331461,35.864432724458,1,11546
계산동2가,"2,244",141.0,"36,293",313.0,MA010120220809327294,프리밸런스,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711013900,2711013900102000000,1,대지,200.0,,대구광역시 중구 계산동2가 200,271102007002.0,대구광역시 중구 달구벌대로,2077.0,,2711013900102000000000001,현대백화점,대구광역시 중구 달구벌대로 2077,700082,41936,,3,,128.590635683154,35.8666363344097,0,11546
덕산동,"2,229",63.0,"21,648",307.0,MA010120220809338553,오드리햅번,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100880000,1,대지,88.0,,대구광역시 중구 덕산동 88,271102007002.0,대구광역시 중구 달구벌대로,2100.0,,2711015600109300001000001,반월당역,대구광역시 중구 달구벌대로 2100,700070,41957,,,,128.593354331461,35.864432724458,1,11546
공평동,"5,596",9.0,"31,389",323.0,MA010120220809589600,뷰티풀비,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012200,2711012200100160023,1,대지,16.0,23.0,대구광역시 중구 공평동 16-23,271104223085.0,대구광역시 중구 동성로3길,75.0,,2711012200100160016007044,,대구광역시 중구 동성로3길 75,700150,41938,,2,,128.598060085437,35.8688258723254,1,34054
삼덕동1가,"3,917",55.0,"23,695",319.0,MA010120220809580478,벤자민,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110545,삼덕동,2711010500,2711010500100110004,1,대지,11.0,4.0,대구광역시 중구 삼덕동1가 11-4,271104223084.0,대구광역시 중구 동성로2길,21.0,4.0,2711010500100110004008933,,대구광역시 중구 동성로2길 21-4,700411,41942,,,,128.596097997119,35.8670690318563,1,5762
삼덕동1가,"3,917",55.0,"23,695",319.0,MA010120220809572403,다은짱,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110545,삼덕동,2711010500,2711010500100140001,1,대지,14.0,1.0,대구광역시 중구 삼덕동1가 14-1,271104223084.0,대구광역시 중구 동성로2길,18.0,19.0,2711010500100140001008990,,대구광역시 중구 동성로2길 18-19,700411,41942,,1,,128.597357457544,35.8666842210518,1,5762
봉산동,"1,850",41.0,"63,377",311.0,MA010120220809565510,비히어,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711010800,2711010800100230003,1,대지,23.0,3.0,대구광역시 중구 봉산동 23-3,271104223085.0,대구광역시 중구 동성로3길,15.0,,2711010800100230003009004,,대구광역시 중구 동성로3길 15,700822,41942,,,,128.597297765504,35.8661076714781,1,34054
동문동,"1,480",4.0,"9,751",301.0,MA010120220809539640,지젤,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012000,2711012000100200008,1,대지,20.0,8.0,대구광역시 중구 동문동 20-8,271104223010.0,대구광역시 중구 교동1길,38.0,,2711012000100200008008490,,대구광역시 중구 교동1길 38,700180,41912,,2,,128.597159904887,35.8728232053915,0,34054
계산동2가,"2,244",141.0,"36,293",313.0,MA010120220809507705,CC콜렉트,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711013900,2711013900102000000,1,대지,200.0,,대구광역시 중구 계산동2가 200,271102007002.0,대구광역시 중구 달구벌대로,2077.0,,2711013900102000000000001,현대백화점,대구광역시 중구 달구벌대로 2077,700082,41936,,,,128.590635683154,35.8666363344097,0,11546
계산동2가,"2,244",141.0,"36,293",313.0,MA010120220809490468,듀엘,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711013900,2711013900102000000,1,대지,200.0,,대구광역시 중구 계산동2가 200,271102007002.0,대구광역시 중구 달구벌대로,2077.0,,2711013900102000000000001,현대백화점,대구광역시 중구 달구벌대로 2077,700082,41936,,3,,128.590635683154,35.8666363344097,0,11546
봉산동,"1,850",41.0,"63,377",311.0,MA010120220809489878,아케이드,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711010800,2711010800100230005,1,대지,23.0,5.0,대구광역시 중구 봉산동 23-5,271104223084.0,대구광역시 중구 동성로2길,12.0,13.0,2711010800100210009000225,,대구광역시 중구 동성로2길 12-13,700822,41942,,1,,128.596800913753,35.8662994182368,1,34054
계산동2가,"2,244",141.0,"36,293",313.0,MA010120220809637044,디케이엔와이여성현대대구,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711013900,2711013900102000000,1,대지,200.0,,대구광역시 중구 계산동2가 200,271102007002.0,대구광역시 중구 달구벌대로,2077.0,,2711013900102000000000001,현대백화점,대구광역시 중구 달구벌대로 2077,700082,41936,,3,,128.590635683154,35.8666363344097,0,11546
덕산동,"2,229",63.0,"21,648",307.0,MA010120220809694856,동아쇼핑데이텀,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100530003,1,대지,53.0,3.0,대구광역시 중구 덕산동 53-3,271102007002.0,대구광역시 중구 달구벌대로,2085.0,,2711011200100530003006516,동아쇼핑,대구광역시 중구 달구벌대로 2085,700717,41936,,3,,128.591851543249,35.8663419278142,1,11546
덕산동,"2,229",63.0,"21,648",307.0,MA010120220809675738,아르테,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100530003,1,대지,53.0,3.0,대구광역시 중구 덕산동 53-3,271102007002.0,대구광역시 중구 달구벌대로,2085.0,,2711011200100530003006516,동아쇼핑,대구광역시 중구 달구벌대로 2085,700717,41936,,4,,128.591851543249,35.8663419278142,1,11546
계산동2가,"2,244",141.0,"36,293",313.0,MA010120220809844594,랄프로렌,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711013900,2711013900102000000,1,대지,200.0,,대구광역시 중구 계산동2가 200,271102007002.0,대구광역시 중구 달구벌대로,2077.0,,2711013900102000000000001,현대백화점,대구광역시 중구 달구벌대로 2077,700082,41936,,3,,128.590635683154,35.8666363344097,0,11546
덕산동,"2,229",63.0,"21,648",307.0,MA010120220809931962,드레스코드420,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100880000,1,대지,88.0,,대구광역시 중구 덕산동 88,271102007002.0,대구광역시 중구 달구벌대로,2100.0,,2711015600109300001000001,반월당역,대구광역시 중구 달구벌대로 2100,700070,41957,,,,128.593354331461,35.864432724458,1,11546
봉산동,"1,850",41.0,"63,377",311.0,MA010120220809946761,러브코드유,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711010800,2711010800100250008,1,대지,25.0,8.0,대구광역시 중구 봉산동 25-8,271104223083.0,대구광역시 중구 동성로1길,65.0,,2711010800100250008008861,,대구광역시 중구 동성로1길 65,700822,41942,,2,,128.596973075401,35.8656315842852,1,34054
삼덕동1가,"3,917",55.0,"23,695",319.0,MA010120220809914448,인아이,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110545,삼덕동,2711010500,2711010500100120012,1,대지,12.0,12.0,대구광역시 중구 삼덕동1가 12-12,271104223084.0,대구광역시 중구 동성로2길,18.0,5.0,2711010500100120012008943,,대구광역시 중구 동성로2길 18-5,700411,41942,,1,,128.596693632209,35.8667596255275,1,5762
계산동2가,"2,244",141.0,"36,293",313.0,MA010120220809895046,이새,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711013900,2711013900102000000,1,대지,200.0,,대구광역시 중구 계산동2가 200,271102007002.0,대구광역시 중구 달구벌대로,2077.0,,2711013900102000000000001,현대백화점,대구광역시 중구 달구벌대로 2077,700082,41936,,4,,128.590635683154,35.8666363344097,0,11546
계산동2가,"2,244",141.0,"36,293",313.0,MA010120220809897178,크로커다일레이디,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711013900,2711013900101980001,1,대지,198.0,1.0,대구광역시 중구 계산동2가 198-1,271102007002.0,대구광역시 중구 달구벌대로,2085.0,,2711011200100530003006516,동아쇼핑,대구광역시 중구 달구벌대로 2085,700082,41936,,4,,128.591851543249,35.8663419278142,1,11546
덕산동,"2,229",63.0,"21,648",307.0,MA010120220810064155,마마스MaMas)마마스MaMas,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100880000,1,대지,88.0,,대구광역시 중구 덕산동 88,271102007002.0,대구광역시 중구 달구벌대로,2100.0,,2711015600109300001000001,반월당역,대구광역시 중구 달구벌대로 2100,700070,41957,,,,128.593354331461,35.864432724458,1,11546
공평동,"5,596",9.0,"31,389",323.0,MA010120220810076223,마츠하나,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012200,2711012200100550010,1,대지,55.0,10.0,대구광역시 중구 공평동 55-10,271104223084.0,대구광역시 중구 동성로2길,50.0,5.0,2711012200100550010008281,,대구광역시 중구 동성로2길 50-5,700150,41941,,,,128.597147834612,35.8682625770655,1,34054
삼덕동1가,"3,917",55.0,"23,695",319.0,MA010120220810066677,로얄,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110545,삼덕동,2711010500,2711010500100170011,1,대지,17.0,11.0,대구광역시 중구 삼덕동1가 17-11,271104223087.0,대구광역시 중구 동성로5길,38.0,,2711010500100170011008979,,대구광역시 중구 동성로5길 38,700411,41942,,1,,128.5966770941,35.8675078052018,1,5762
동산동,905,30.0,"25,062",313.0,MA010120220810036021,숲,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711014000,2711014000104620000,1,대지,462.0,,대구광역시 중구 동산동 462,271104223050.0,대구광역시 중구 달구벌대로405길,44.0,,2711014000104620000000001,,대구광역시 중구 달구벌대로405길 44,700821,41931,,1,,128.583863637977,35.8672823346641,0,11546
동산동,905,30.0,"25,062",313.0,MA010120220810145322,로시,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711014000,2711014000105620000,1,대지,562.0,,대구광역시 중구 동산동 562,271103141004.0,대구광역시 중구 달성로,18.0,,2711014000105620000003870,베네시움,대구광역시 중구 달성로 18,700738,41931,,,,128.582730179965,35.8667380304876,0,11546
덕산동,"2,229",63.0,"21,648",307.0,MA010120220810142243,꿀비,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100880000,1,대지,88.0,,대구광역시 중구 덕산동 88,271102007002.0,대구광역시 중구 달구벌대로,2100.0,,2711015600109300001000001,반월당역,대구광역시 중구 달구벌대로 2100,700070,41957,,,,128.593354331461,35.864432724458,1,11546
덕산동,"2,229",63.0,"21,648",307.0,MA010120220810214894,끄레아또래,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100530003,1,대지,53.0,3.0,대구광역시 중구 덕산동 53-3,271102007002.0,대구광역시 중구 달구벌대로,2085.0,,2711011200100530003006516,동아쇼핑,대구광역시 중구 달구벌대로 2085,700717,41936,,,,128.591851543249,35.8663419278142,1,11546
덕산동,"2,229",63.0,"21,648",307.0,MA010120220810183507,트렌드컬렉션,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100530003,1,대지,53.0,3.0,대구광역시 중구 덕산동 53-3,271102007002.0,대구광역시 중구 달구벌대로,2085.0,,2711011200100530003006516,동아쇼핑,대구광역시 중구 달구벌대로 2085,700717,41936,,3,,128.591851543249,35.8663419278142,1,11546
덕산동,"2,229",63.0,"21,648",307.0,MA010120220810134296,다올,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100880000,1,대지,88.0,,대구광역시 중구 덕산동 88,271102007002.0,대구광역시 중구 달구벌대로,2100.0,,2711015600109300001000001,반월당역,대구광역시 중구 달구벌대로 2100,700070,41957,,,,128.593354331461,35.864432724458,1,11546
동산동,905,30.0,"25,062",313.0,MA010120220810273259,그랜디,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711014000,2711014000105620000,1,대지,562.0,,대구광역시 중구 동산동 562,271103141004.0,대구광역시 중구 달성로,18.0,,2711014000105620000003870,베네시움,대구광역시 중구 달성로 18,700738,41931,,,,128.582730179965,35.8667380304876,0,11546
동성로2가,"5,095",20.0,"23,717",301.0,MA010120220810324280,제시뉴욕,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012300,2711012300101740000,1,대지,174.0,,대구광역시 중구 동성로2가 174,271103141006.0,대구광역시 중구 동성로,30.0,,2711012300101660001008137,대구백화점건물,대구광역시 중구 동성로 30,700716,41938,,4,,128.595804756402,35.8693147787515,1,34054
덕산동,"2,229",63.0,"21,648",307.0,MA010120220810349092,한현욱클래식,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100880000,1,대지,88.0,,대구광역시 중구 덕산동 88,271102007002.0,대구광역시 중구 달구벌대로,2100.0,,2711015600109300001000001,반월당역,대구광역시 중구 달구벌대로 2100,700070,41957,,,,128.593354331461,35.864432724458,1,11546
동성로2가,"5,095",20.0,"23,717",301.0,MA010120220810333409,홍콩,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012300,2711012300100020005,1,대지,2.0,5.0,대구광역시 중구 동성로2가 2-5,271103141006.0,대구광역시 중구 동성로,57.0,,2711012300100020005008386,,대구광역시 중구 동성로 57,700092,41909,,,,128.595591914425,35.8719476939481,0,34054
삼덕동1가,"3,917",55.0,"23,695",319.0,MA010120220810329705,모브,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110545,삼덕동,2711010500,2711010500100120006,1,대지,12.0,6.0,대구광역시 중구 삼덕동1가 12-6,271104223084.0,대구광역시 중구 동성로2길,22.0,,2711010500100120008008898,,대구광역시 중구 동성로2길 22,700411,41942,,,,128.59656197474,35.8669225173546,1,5762
봉산동,"1,850",41.0,"63,377",311.0,MA010120220810303733,투비리본,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711010800,2711010800100240004,1,대지,24.0,4.0,대구광역시 중구 봉산동 24-4,271104223084.0,대구광역시 중구 동성로2길,12.0,38.0,2711010800100240004009007,,대구광역시 중구 동성로2길 12-38,700822,41942,,,,128.597075703423,35.8660276562178,1,34054
동산동,905,30.0,"25,062",313.0,MA010120220810290642,잡화상회,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711014000,2711014000105620000,1,대지,562.0,,대구광역시 중구 동산동 562,271103141004.0,대구광역시 중구 달성로,18.0,,2711014000105620000003870,베네시움,대구광역시 중구 달성로 18,700738,41931,,1,,128.582730179965,35.8667380304876,0,11546
덕산동,"2,229",63.0,"21,648",307.0,MA010120220810260785,올리비아로렌,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100530003,1,대지,53.0,3.0,대구광역시 중구 덕산동 53-3,271102007002.0,대구광역시 중구 달구벌대로,2085.0,,2711011200100530003006516,동아쇼핑,대구광역시 중구 달구벌대로 2085,700717,41936,,4,,128.591851543249,35.8663419278142,1,11546
계산동2가,"2,244",141.0,"36,293",313.0,MA010120220810252661,마르니현대,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711013900,2711013900102000000,1,대지,200.0,,대구광역시 중구 계산동2가 200,271102007002.0,대구광역시 중구 달구벌대로,2077.0,,2711013900102000000000001,현대백화점,대구광역시 중구 달구벌대로 2077,700082,41936,,2,,128.590635683154,35.8666363344097,0,11546
교동,895,36.0,"6,735",317.0,MA010120220810391026,소연양행,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2711012500100670016,1,대지,67.0,16.0,대구광역시 중구 교동 67-16,271103141006.0,대구광역시 중구 동성로,70.0,17.0,2711012500100670016014835,,대구광역시 중구 동성로 70-17,700801,41912,,,,128.596673679305,35.8729608194963,0,34054
태평로1가,,,,,MA010120220810612637,J.H패션,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012400,2711012400100010002,1,대지,1.0,2.0,대구광역시 중구 태평로1가 1-2,272303141011.0,대구광역시 중구 태평로,161.0,,2723010200103020155000001,롯데백화점대구역,대구광역시 중구 태평로 161,700111,41581,,,,128.596141940126,35.8758927534123,0,34054
봉산동,"1,850",41.0,"63,377",311.0,MA010120220810657296,페파스토어,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711010800,2711010800100230021,1,대지,23.0,21.0,대구광역시 중구 봉산동 23-21,271104223084.0,대구광역시 중구 동성로2길,18.0,16.0,2711010800100230021014641,,대구광역시 중구 동성로2길 18-16,700822,41942,,1,,128.597144843869,35.8663878415792,1,34054
계산동2가,"2,244",141.0,"36,293",313.0,MA010120220810630136,브루넬리쿠치넬리,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711013900,2711013900102000000,1,대지,200.0,,대구광역시 중구 계산동2가 200,271102007002.0,대구광역시 중구 달구벌대로,2077.0,,2711013900102000000000001,현대백화점,대구광역시 중구 달구벌대로 2077,700082,41936,,2,,128.590635683154,35.8666363344097,0,11546
봉산동,"1,850",41.0,"63,377",311.0,MA010120220810592308,드무이,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711010800,2711010800100240001,1,대지,24.0,1.0,대구광역시 중구 봉산동 24-1,271104223084.0,대구광역시 중구 동성로2길,12.0,34.0,2711010800100240001009056,,대구광역시 중구 동성로2길 12-34,700822,41942,,1,,128.596899081325,35.8661006396253,1,34054
태평로1가,,,,,MA010120220810883601,로미스토리,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012400,2711012400100010254,1,대지,1.0,254.0,대구광역시 중구 태평로1가 1-254,272303141011.0,대구광역시 중구 태평로,161.0,,2723010200103020155000001,롯데백화점대구역,대구광역시 중구 태평로 161,700111,41581,,5,,128.596141940126,35.8758927534123,0,34054
덕산동,"2,229",63.0,"21,648",307.0,MA010120220810965824,타마라,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100530003,1,대지,53.0,3.0,대구광역시 중구 덕산동 53-3,271102007002.0,대구광역시 중구 달구벌대로,2085.0,,2711011200100530003006516,동아쇼핑,대구광역시 중구 달구벌대로 2085,700717,41936,,4,,128.591851543249,35.8663419278142,1,11546
덕산동,"2,229",63.0,"21,648",307.0,MA010120220810990197,st.골드리버,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100880000,1,대지,88.0,,대구광역시 중구 덕산동 88,271102007002.0,대구광역시 중구 달구벌대로,2100.0,,2711015600109300001000001,반월당역,대구광역시 중구 달구벌대로 2100,700070,41957,,,,128.593354331461,35.864432724458,1,11546
계산동2가,"2,244",141.0,"36,293",313.0,MA010120220811096083,마인드브릿지,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711013900,2711013900102000000,1,대지,200.0,,대구광역시 중구 계산동2가 200,271102007002.0,대구광역시 중구 달구벌대로,2077.0,,2711013900102000000000001,현대백화점,대구광역시 중구 달구벌대로 2077,700082,41936,,1,,128.590635683154,35.8666363344097,0,11546
덕산동,"2,229",63.0,"21,648",307.0,MA010120220811227469,도도하다,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100880000,1,대지,88.0,,대구광역시 중구 덕산동 88,271102007002.0,대구광역시 중구 달구벌대로,2100.0,,2711015600109300001000001,반월당역,대구광역시 중구 달구벌대로 2100,700070,41957,,1,,128.593354331461,35.864432724458,1,11546
덕산동,"2,229",63.0,"21,648",307.0,MA010120220811215298,케이엘동아쇼핑점,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100530003,1,대지,53.0,3.0,대구광역시 중구 덕산동 53-3,271102007002.0,대구광역시 중구 달구벌대로,2085.0,,2711011200100530003006516,동아쇼핑,대구광역시 중구 달구벌대로 2085,700717,41936,,3,,128.591851543249,35.8663419278142,1,11546
계산동2가,"2,244",141.0,"36,293",313.0,MA010120220811445307,미샤현대대구,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711013900,2711013900102000000,1,대지,200.0,,대구광역시 중구 계산동2가 200,271102007002.0,대구광역시 중구 달구벌대로,2077.0,,2711013900102000000000001,현대백화점,대구광역시 중구 달구벌대로 2077,700082,41936,,3,,128.590635683154,35.8666363344097,0,11546
공평동,"5,596",9.0,"31,389",323.0,MA010120220811501107,리리스토어,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012200,2711012200101070001,1,대지,107.0,1.0,대구광역시 중구 공평동 107-1,271103007017.0,대구광역시 중구 공평로,77.0,,2711012200101070001007111,,대구광역시 중구 공평로 77,700150,41913,,2,,128.600412613602,35.8709502710584,0,34054
계산동2가,"2,244",141.0,"36,293",313.0,MA010120220811485325,더현대대구마뗑킴,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711013900,2711013900102000000,1,대지,200.0,,대구광역시 중구 계산동2가 200,271102007002.0,대구광역시 중구 달구벌대로,2077.0,,2711013900102000000000001,현대백화점,대구광역시 중구 달구벌대로 2077,700082,41936,,2,,128.590635683154,35.8666363344097,0,11546
봉산동,"1,850",41.0,"63,377",311.0,MA010120220811651851,그레이,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711010800,2711010800100230022,1,대지,23.0,22.0,대구광역시 중구 봉산동 23-22,271104223085.0,대구광역시 중구 동성로3길,23.0,,2711010800100230022009026,,대구광역시 중구 동성로3길 23,700822,41942,,,,128.597366636483,35.8664318051456,1,34054
